project,cheapest_category,cheapest_confs,cheapest_runtime,cheapest_price,cheapest_max_failure_rate,cheapest_github_caliber_conf,cheapest_github_caliber_runtime,cheapest_github_caliber_price,cheapest_github_caliber_max_failure_rate,cheapest_github_caliber_runtime_rate,cheapest_github_caliber_price_rate,cheapest_smart_baseline_conf,cheapest_smart_baseline_runtime,cheapest_smart_baseline_price,cheapest_smart_baseline_max_failure_rate,cheapest_smart_baseline_runtime_rate,cheapest_smart_baseline_price_rate,fastest_category,fastest_confs,fastest_runtime,fastest_price,fastest_max_failure_rate,fastest_github_caliber_conf,fastest_github_caliber_runtime,fastest_github_caliber_price,fastest_github_caliber_max_failure_rate,fastest_github_caliber_runtime_rate,fastest_github_caliber_price_rate,fastest_smart_baseline_conf,fastest_smart_baseline_runtime,fastest_smart_baseline_price,fastest_smart_baseline_max_failure_rate,fastest_smart_baseline_runtime_rate,fastest_smart_baseline_price_rate
fluent-logger-java_dot,4-0.8,"{'19CPU010Mem1GB.sh': 1, '27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 2}",113.42427,0.0803418148702777,0.41,27CPU2Mem8GB.sh,9.23711333333334,0.3455086319666667,0.0,12.279190035559441,0.2325320048097344,22CPU05Mem2GB.sh,13.594010000000042,0.1311024699083337,0.0,8.343694759677215,0.6128169433150447,6-0.8,"{'28CPU2Mem16GB.sh': 3, '29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 2}",8.125366666666668,0.5659356487111111,0.0,27CPU2Mem8GB.sh,8.126056666666663,0.3455086319666667,0.0,0.9999150879659964,1.63797832051186,22CPU05Mem2GB.sh,11.282370000000045,0.1457209396416672,0.0,0.7201826093867366,3.8836947531546686
handlebars.java_dot,1-0.8,{'26CPU2Mem4GB.sh': 1},7.670279310344831,0.0631136149252873,0.0172413793103448,27CPU2Mem8GB.sh,7.649872413793092,0.0742802611379309,0.0103448275862069,1.00266761266697,0.8496687270403066,22CPU05Mem2GB.sh,28.65062068965521,0.069549381724138,0.0034482758620689,0.26771773615062777,0.9074647877622025,6-0.8,{'29CPU4Mem8GB.sh': 6},5.230127586206899,0.4616236769561355,0.0241379310344828,27CPU2Mem8GB.sh,5.684718965517243,0.301538640084525,0.0103448275862069,0.9200327435590334,1.5308939405800088,22CPU05Mem2GB.sh,21.07595048323593,0.3069669862316554,0.0034482758620689,0.24815619064805677,1.5038219015766308
hbase_dot,1-0.8,{'19CPU010Mem1GB.sh': 1},5553.9807692307695,3.9308298894230767,0.7391304347826086,27CPU2Mem8GB.sh,4898.651851851857,47.56590948148153,0.4754716981132075,1.1337774018643876,0.08263964533156748,29CPU4Mem8GB.sh,4699.477777777783,77.33773929629638,0.4531835205992509,1.1818293503788098,0.05082680105715632,6-0.8,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 4, '01noThrottling.sh': 1}",1014.483583385692,24.498735483853675,0.7110266159695817,27CPU2Mem8GB.sh,1574.5795354245015,90.98464938197182,0.4754716981132075,0.644288561207669,0.2692622947965988,29CPU4Mem8GB.sh,1377.46090925084,135.68758865351992,0.4531835205992509,0.7364881112578646,0.18055251572353848
http-request_dot,1-0.8,{'26CPU2Mem4GB.sh': 1},2.380049999999999,0.0195838447499999,0.0,27CPU2Mem8GB.sh,2.3805000000000005,0.023114655,0.0,0.9998109640831752,0.8472479796908021,25CPU1Mem8GB.sh,4.502716666666656,0.028532214611111,0.0,0.5285808937567331,0.6863766103306109,6-0.8,{'29CPU4Mem8GB.sh': 6},1.9060766666666675,0.1850633901444444,0.0,27CPU2Mem8GB.sh,2.06661,0.1194912599999999,0.0,0.9223204507220364,1.5487608896620937,25CPU1Mem8GB.sh,3.8746999999999967,0.1452028156666665,0.0,0.4919288375013986,1.274516539467688
httpcore_dot,1-0.8,{'22CPU05Mem2GB.sh': 1},28.62879655172414,0.0694964036293103,0.0413793103448275,27CPU2Mem8GB.sh,13.04466206896553,0.1266636686896553,0.0379310344827585,2.194675216603328,0.5486688041508315,26CPU2Mem4GB.sh,12.85076206896548,0.1057403538908043,0.0172413793103448,2.227789791615746,0.6572363442350276,6-0.8,{'01noThrottling.sh': 6},4.157159085332637,0.4302488727720058,0.0517241379310344,27CPU2Mem8GB.sh,4.015643134050295,0.2339503809512454,0.0379310344827585,1.0352411672447608,1.8390603640934804,26CPU2Mem4GB.sh,3.8384866473246655,0.1895055338279568,0.0172413793103448,1.0830203325651995,2.2703763002647124
hutool_hutool-cron,1-0.8,{'26CPU2Mem4GB.sh': 1},1.8699233333333325,0.0153863524944444,0.0,27CPU2Mem8GB.sh,1.8711133333333336,0.0181685104666666,0.0,0.9993640150071075,0.8468692313920522,26CPU2Mem4GB.sh,1.8699233333333325,0.0153863524944444,0.0,1.0,1.0,4-0.8,"{'29CPU4Mem8GB.sh': 3, '01noThrottling.sh': 1}",1.6124644370122616,0.1060406010778892,0.0,27CPU2Mem8GB.sh,1.866666666666667,0.0695408190666666,0.0,0.8638202341137114,1.5248684513800648,26CPU2Mem4GB.sh,1.8656333333333328,0.0588653595277777,0.0,0.8642986851715746,1.8014092146646992
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,1-0.8,{'19CPU010Mem1GB.sh': 1},1209.2620689655173,0.8558552293103449,0.0724137931034483,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,1.1076241823562674,0.080733369213455,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,1.1076241823562674,0.080733369213455,6-0.8,{'29CPU4Mem8GB.sh': 6},1061.1070044767089,104.3299818914045,0.0172413793103448,27CPU2Mem8GB.sh,1061.261872413793,61.63911063672414,0.0,0.9998540718920468,1.6925938874472573,27CPU2Mem8GB.sh,1061.261872413793,61.63911063672414,0.0,0.9998540718920468,1.6925938874472573
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,1-0.8,{'19CPU010Mem1GB.sh': 1},2024.5896551724136,1.4329033284482755,0.0586206896551724,27CPU2Mem8GB.sh,1852.3000000000009,17.98583300000001,0.0034482758620689,1.0930139044282312,0.07966844396077039,21CPU025Mem2GB.sh,1910.806896551724,3.0270365919540225,0.0,1.0595469687837238,0.47336835380747844,6-0.8,{'01noThrottling.sh': 6},1748.149570218351,202.74144146613293,0.0034482758620689,27CPU2Mem8GB.sh,1747.7194466292806,101.3787330164378,0.0034482758620689,1.000246105626335,1.9998419336455893,21CPU025Mem2GB.sh,1784.6100655172413,16.938112390948277,0.0,0.9795694891543029,11.96954163407712
logback_dot,2-0.8,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",215.314319392178,0.2432882872775912,0.4827586206896551,27CPU2Mem8GB.sh,154.89380117642605,2.25126703938976,0.0166666666666667,1.3900770576798758,0.1080672719054858,26CPU2Mem4GB.sh,154.56561268447822,1.9089125754665592,0.01,1.393028602239677,0.12744862724691772,4-0.8,"{'28CPU2Mem16GB.sh': 1, '01noThrottling.sh': 2, '24CPU1Mem4GB.sh': 1}",146.16905581276475,1.9031286047048177,0.01,27CPU2Mem8GB.sh,154.89380117642605,2.3673039573692884,0.0166666666666667,0.9436727273951803,0.8039223686423883,26CPU2Mem4GB.sh,154.56561268447822,2.0067369707107905,0.01,0.9456764235855375,0.9483697327959855
luwak_luwak,1-0.8,{'22CPU05Mem2GB.sh': 1},29.59303333333334,0.0718370884166666,0.01,27CPU2Mem8GB.sh,10.777793333333353,0.1046523732666668,0.0,2.745741397899009,0.6864353494747517,24CPU1Mem4GB.sh,16.522196666666655,0.0802152648166666,0.0,1.7911076795882082,0.8955538397941031,6-0.8,{'29CPU4Mem8GB.sh': 6},4.062255100671152,0.2823498633446692,0.0066666666666667,27CPU2Mem8GB.sh,3.711863333333351,0.1833812151000009,0.0,1.0943978093673885,1.5396880383342373,24CPU1Mem4GB.sh,5.861733333333338,0.1610464834833335,0.0,0.6930126073069084,1.7532196744543587
ninja_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noxy_noxy-discovery-zookeeper,1-0.8,{'26CPU2Mem4GB.sh': 1},19.223946666666688,0.1581810411555557,0.0,27CPU2Mem8GB.sh,19.042949999999983,0.1849070444999998,0.0,1.009504654828517,0.8554624924284908,21CPU025Mem2GB.sh,133.24333333333337,0.2110796472222223,0.0,0.1442769869662023,0.7493903047366024,2-0.8,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",14.965653333333332,0.3550380726777778,0.0,27CPU2Mem8GB.sh,16.89495333333332,0.2040160655666663,0.0,0.8858061361913604,1.7402456600250538,21CPU025Mem2GB.sh,129.73664000000002,0.2338562463777779,0.0,0.11535409991605555,1.5181893927444614
okhttp_dot,1-0.8,{'22CPU05Mem2GB.sh': 1},64.68333333333337,0.1570187916666667,0.55,27CPU2Mem8GB.sh,37.71267142857164,0.3661900395714307,0.5714285714285714,1.7151617979607878,0.4287904494901968,24CPU1Mem4GB.sh,45.39763999999988,0.2204055421999994,0.4399999999999999,1.4248170903450825,0.7124085451725413,6-0.8,{'01noThrottling.sh': 6},27.637711532893693,3.089703110051384,0.4599999999999999,27CPU2Mem8GB.sh,27.40518073147979,1.5921792526562015,0.5714285714285714,1.0084849212888716,1.9405497872785948,24CPU1Mem4GB.sh,33.42370863342752,0.9514051382764526,0.4399999999999999,0.8268894345630103,3.2475156857452245
orbit_dot,1-0.8,{'19CPU010Mem1GB.sh': 1},313.5333333333333,0.2219032166666666,0.3466666666666667,27CPU2Mem8GB.sh,76.37666666666671,0.7416174333333339,0.0733333333333333,4.105093178544928,0.2992152108254554,28CPU2Mem16GB.sh,76.48,0.9692565333333334,0.04,4.099546722454671,0.22894167749741925,6-0.8,{'29CPU4Mem8GB.sh': 6},68.84116847172082,6.4706940095258725,0.0766666666666666,27CPU2Mem8GB.sh,68.93625483964084,3.845048569964564,0.0733333333333333,0.9986206624055628,1.6828640501634826,28CPU2Mem16GB.sh,68.94697721801347,5.020338050381454,0.04,0.9984653606211323,1.2888960752422274
retrofit_retrofit-adapters.rxjava,1-0.8,{'22CPU05Mem2GB.sh': 1},11.532296666666676,0.0279946501583333,0.0,27CPU2Mem8GB.sh,4.256179999999996,0.0413275077999999,0.0,2.7095415764057647,0.6773853941014408,19CPU010Mem1GB.sh,59.77261000000001,0.0423040647275,0.0,0.19293614026000663,0.6617484711849738,6-0.8,"{'29CPU4Mem8GB.sh': 4, '01noThrottling.sh': 2}",2.564256666666667,0.2070118311555557,0.0,27CPU2Mem8GB.sh,2.7386900000000014,0.1253406934666668,0.0,0.9363077481082801,1.6515931532691621,19CPU010Mem1GB.sh,47.00266333333335,0.1985114374733333,0.0,0.054555561000479466,1.0428206746695101
retrofit_retrofit,1-0.8,{'26CPU2Mem4GB.sh': 1},5.837603333333329,0.0480337460944444,0.0,27CPU2Mem8GB.sh,5.712373333333336,0.0554671450666666,0.0033333333333332,1.021922586759034,0.8659855494042841,19CPU010Mem1GB.sh,141.65999999999963,0.1002598649999997,0.0,0.04120855099063493,0.4790924673042852,6-0.8,{'01noThrottling.sh': 6},4.386126666666673,0.4262026483333339,0.0,27CPU2Mem8GB.sh,4.908843444816058,0.242314738479153,0.0033333333333332,0.8935152884736229,1.7588804172966197,19CPU010Mem1GB.sh,121.22407,0.4374075358291667,0.0,0.03618197827103704,0.974383414600774
rxjava2-extras_dot,2-0.8,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1}",126.30525666666696,0.1954915196143619,0.0033333333333332,27CPU2Mem8GB.sh,26.901109007803868,0.5224192480973195,0.0066666666666667,4.695169133362736,0.3742042819562125,19CPU010Mem1GB.sh,189.03838136008932,0.2675824788984619,0.0033333333333332,0.6681460968821706,0.7305841564033946,6-0.8,{'29CPU4Mem8GB.sh': 6},13.735064116331143,1.0245365075610036,0.0066666666666667,27CPU2Mem8GB.sh,13.36011826954883,0.6481899626199303,0.0066666666666667,1.0280645604490577,1.5806114976231838,19CPU010Mem1GB.sh,137.91738205128237,0.4810441878256422,0.0033333333333332,0.09958907218253302,2.1298178701461703
spring-boot_dot,1-0.8,{'22CPU05Mem2GB.sh': 1},304.94999999999976,0.7402661249999993,0.0033333333333332,27CPU2Mem8GB.sh,93.87999999999968,0.911574799999997,0.0,3.2482956966340093,0.8120739241585021,19CPU010Mem1GB.sh,1751.2379310344884,1.2394386456896591,0.0,0.17413396237932113,0.5972591927598756,6-0.8,{'29CPU4Mem8GB.sh': 6},29.322437919463084,2.835931391084265,0.0066666666666667,27CPU2Mem8GB.sh,32.473159999999986,1.891879083833331,0.0,0.9029745771419565,1.4990024549233307,19CPU010Mem1GB.sh,652.2322896551734,2.769667910323279,0.0,0.0449570473350307,1.0239247024937554
timely_server,1-0.8,{'26CPU2Mem4GB.sh': 1},12.311916666666672,0.1013065543055556,0.01,27CPU2Mem8GB.sh,12.31786,0.1196064206,0.0066666666666667,0.9995175027696915,0.8469992981761014,29CPU4Mem8GB.sh,10.325473333333326,0.1699228728222221,0.0033333333333332,1.1923827866486845,0.5961913933243422,6-0.8,{'01noThrottling.sh': 6},6.427298331482152,0.7029808576535835,0.0266666666666666,27CPU2Mem8GB.sh,7.157893422818792,0.4170144287599554,0.0066666666666667,0.897931549384689,1.6857470849245795,29CPU4Mem8GB.sh,6.117894448160524,0.6024137642761416,0.0033333333333332,1.0505735896464603,1.166940231683257
wro4j_wro4j-extensions,1-0.8,{'26CPU2Mem4GB.sh': 1},46.41026000000003,0.3818790893666668,0.0,27CPU2Mem8GB.sh,46.34732666666664,0.4500325419333331,0.0033333333333332,1.001357863287046,0.8485588347147518,19CPU010Mem1GB.sh,1069.5379310344824,0.7569654706896549,0.0,0.0433928135256605,0.5044868017807272,6-0.8,"{'29CPU4Mem8GB.sh': 5, '01noThrottling.sh': 1}",9.831779999999991,0.9230327423222217,0.0,27CPU2Mem8GB.sh,11.25161227424748,0.6554690643480486,0.0033333333333332,0.873810771324108,1.40820183976234,19CPU010Mem1GB.sh,256.33321242301054,1.088491154837161,0.0,0.038355466726548194,0.8479928736401243
yawp_yawp-testing.yawp-testing-appengine,1-0.8,{'22CPU05Mem2GB.sh': 1},19.59638000000001,0.04757021245,0.03,27CPU2Mem8GB.sh,7.033736666666663,0.0682975830333333,0.06,2.786055396823218,0.6965138492058042,26CPU2Mem4GB.sh,6.94418666666667,0.0571390826222222,0.0166666666666667,2.821983472026482,0.8325337101491943,1-0.8,{'29CPU4Mem8GB.sh': 1},6.492973333333331,0.1068526978222221,0.0799999999999999,27CPU2Mem8GB.sh,7.033736666666663,0.0682975830333333,0.06,0.9231186268465174,1.5645165330385353,26CPU2Mem4GB.sh,6.94418666666667,0.0571390826222222,0.0166666666666667,0.9350228680488613,1.8700457360977227
zxing_dot,1-0.8,{'24CPU1Mem4GB.sh': 1},74.82,0.3632510999999999,0.0448275862068965,27CPU2Mem8GB.sh,65.60000000000012,0.6369760000000013,0.0344827586206896,1.1405487804878027,0.570274390243901,27CPU2Mem8GB.sh,65.60000000000012,0.6369760000000013,0.0344827586206896,1.1405487804878027,0.570274390243901,6-0.8,{'29CPU4Mem8GB.sh': 6},18.521928104257658,1.2709464571652431,0.0413793103448275,27CPU2Mem8GB.sh,13.117138023617244,0.7642021165638576,0.0344827586206896,1.4120403453031565,1.663102508639861,27CPU2Mem8GB.sh,13.117138023617244,0.7642021165638576,0.0344827586206896,1.4120403453031565,1.663102508639861
